participant,trial_number,trial_type,collected,collection_order,target_name,generic_target_name,table_number,interactable_type,world_x,world_z,coord_source,distance_to_next,same_table_as_previous
102,9,Conjunction,TRUE,6,ycup2Table10,NA,10,ycup,-0.53,-0.61,partial_data,0.582580467,TRUE
102,9,Conjunction,TRUE,7,ycup2Table6,NA,6,ycup,-0.9,-0.16,partial_data,0.17,FALSE
102,9,Conjunction,TRUE,8,ycup3Table6,NA,6,ycup,-0.9,0.01,partial_data,0.197230829,TRUE
102,9,Conjunction,TRUE,9,bbox4Table6,NA,6,bbox,-1.07,0.11,partial_data,0.27,TRUE
102,9,Conjunction,TRUE,10,bbox6Table6,NA,6,bbox,-1.07,-0.16,partial_data,0.680073525,TRUE
102,9,Conjunction,TRUE,11,ycup1Table1,NA,1,ycup,-1.75,-0.17,partial_data,1.060660172,FALSE
102,9,Conjunction,TRUE,12,bbox5Table4,NA,4,bbox,-1.6,0.88,partial_data,0.278926514,FALSE
102,9,Conjunction,TRUE,13,bbox4Table4,NA,4,bbox,-1.33,0.81,partial_data,0.380131556,TRUE
102,9,Conjunction,TRUE,14,bbox6Table4,NA,4,bbox,-1.67,0.98,partial_data,0.34,TRUE
102,9,Conjunction,TRUE,15,ycup3Table4,NA,4,ycup,-1.33,0.98,partial_data,0.240416306,TRUE
102,9,Conjunction,TRUE,16,ycup1Table4,NA,4,ycup,-1.5,0.81,partial_data,0.354400903,TRUE
102,9,Conjunction,TRUE,17,ycup2Table4,NA,4,ycup,-1.6,1.15,partial_data,0.885663593,TRUE
102,9,Conjunction,TRUE,18,ycup3Table8,NA,8,ycup,-0.8,1.53,partial_data,0.362353419,FALSE
102,9,Conjunction,TRUE,19,ycup2Table8,NA,8,ycup,-0.63,1.85,partial_data,0.226715681,TRUE
102,9,Conjunction,TRUE,20,bbox5Table8,NA,8,bbox,-0.8,1.7,partial_data,0.240416306,TRUE
102,9,Conjunction,TRUE,21,bbox4Table8,NA,8,bbox,-0.63,1.53,partial_data,0.434165867,TRUE
102,9,Conjunction,TRUE,22,bbox6Table8,NA,8,bbox,-0.9,1.87,partial_data,1.194194289,TRUE
102,9,Conjunction,TRUE,23,ycup2Table11,NA,11,ycup,0.16,1.32,partial_data,0.287923601,FALSE
102,9,Conjunction,TRUE,24,ycup3Table11,NA,11,ycup,-0.11,1.22,partial_data,0.278926514,TRUE
102,9,Conjunction,TRUE,25,ycup1Table11,NA,11,ycup,0.16,1.15,partial_data,0.32,TRUE
102,9,Conjunction,TRUE,26,bbox4Table11,NA,11,bbox,0.16,1.47,partial_data,0.177200451,TRUE
102,9,Conjunction,TRUE,27,bbox5Table11,NA,11,bbox,-0.01,1.42,partial_data,0.27,TRUE
102,9,Conjunction,TRUE,28,bbox6Table11,NA,11,bbox,-0.01,1.15,partial_data,0.872066511,TRUE
102,9,Conjunction,TRUE,29,bbox5Table16,NA,16,bbox,0.65,0.58,partial_data,0.122065556,FALSE
102,9,Conjunction,TRUE,30,bbox4Table16,NA,16,bbox,0.55,0.51,partial_data,0.27,TRUE
102,9,Conjunction,TRUE,31,bbox6Table16,NA,16,bbox,0.55,0.78,partial_data,0.197230829,TRUE
102,9,Conjunction,TRUE,32,ycup3Table16,NA,16,ycup,0.38,0.68,partial_data,0.183847763,TRUE
102,9,Conjunction,TRUE,33,ycup1Table16,NA,16,ycup,0.45,0.85,partial_data,0.889550448,TRUE
102,9,Conjunction,TRUE,34,ycup1Table20,NA,20,ycup,1.33,0.98,partial_data,0.371618084,FALSE
102,9,Conjunction,TRUE,35,ycup3Table20,NA,20,ycup,1.67,1.13,partial_data,0.270739727,TRUE
102,9,Conjunction,TRUE,36,ycup2Table20,NA,20,ycup,1.4,1.15,partial_data,0.27,TRUE
102,9,Conjunction,TRUE,37,bbox6Table20,NA,20,bbox,1.4,0.88,partial_data,0.2,TRUE
102,9,Conjunction,TRUE,38,bbox5Table20,NA,20,bbox,1.6,0.88,partial_data,1.267517258,TRUE
102,9,Conjunction,TRUE,39,bbox6Table23,NA,23,bbox,1.81,2.13,partial_data,0.172626765,FALSE
102,9,Conjunction,TRUE,40,bbox4Table23,NA,23,bbox,1.64,2.1,partial_data,0.39,TRUE
102,9,Conjunction,TRUE,41,ycup1Table23,NA,23,ycup,1.64,1.71,partial_data,0.335261092,TRUE
102,9,Conjunction,TRUE,42,ycup2Table23,NA,23,ycup,1.74,2.03,partial_data,0.223606798,TRUE
102,9,Conjunction,TRUE,43,ycup3Table23,NA,23,ycup,1.84,1.83,partial_data,1.143547113,TRUE
102,9,Conjunction,TRUE,44,ycup2Table18,NA,18,ycup,0.7,1.92,partial_data,0.270739727,FALSE
102,9,Conjunction,TRUE,45,ycup1Table18,NA,18,ycup,0.97,1.9,partial_data,0.36796739,TRUE
102,9,Conjunction,TRUE,46,ycup3Table18,NA,18,ycup,0.7,1.65,partial_data,0.287923601,TRUE
102,9,Conjunction,TRUE,47,bbox5Table18,NA,18,bbox,0.97,1.75,partial_data,NA,TRUE
102,9,Conjunction,FALSE,-1,NA,bbox1Table1,1,bbox,-1.75,0,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table1,1,bbox,-2.02,-0.22,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table1,1,bbox,-1.85,0.2,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table1,1,ycup,-1.82,-0.1,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table1,1,ycup,-1.92,-0.17,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table2,2,bbox,-1.77,-1.9,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table2,2,bbox,-1.87,-2,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table2,2,bbox,-1.6,-2.07,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table2,2,ycup,-1.67,-2,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table2,2,ycup,-1.87,-1.73,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table2,2,ycup,-1.7,-1.7,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table3,3,bbox,-1.67,1.8,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table3,3,bbox,-1.94,1.9,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table3,3,bbox,-1.6,2.05,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table3,3,ycup,-1.77,1.73,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table3,3,ycup,-1.87,1.68,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table3,3,ycup,-1.77,2,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table5,5,bbox,-1.35,-0.97,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table5,5,bbox,-1.35,-0.7,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table5,5,bbox,-1.45,-0.63,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table5,5,ycup,-1.25,-0.9,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table5,5,ycup,-1.18,-0.8,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table5,5,ycup,-1.45,-1.02,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table6,6,bbox,-1.17,-0.21,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table6,6,ycup,-0.97,-0.09,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table7,7,bbox,-0.63,-1.55,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table7,7,bbox,-0.97,-1.7,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table7,7,bbox,-0.8,-1.87,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table7,7,ycup,-0.9,-1.92,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table7,7,ycup,-0.63,-1.7,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table7,7,ycup,-0.63,-1.87,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table8,8,ycup,-0.9,1.6,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table9,9,bbox,-0.54,0.76,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table9,9,bbox,-0.44,0.42,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table9,9,bbox,-0.44,0.69,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table9,9,ycup,-0.54,0.37,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table9,9,ycup,-0.27,0.42,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table9,9,ycup,-0.44,0.59,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table12,12,bbox,-0.17,-2.3,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table12,12,bbox,0,-2.2,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table12,12,bbox,0,-2.47,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table12,12,ycup,0.07,-2.1,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table12,12,ycup,-0.1,-2.52,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table12,12,ycup,0.17,-2.15,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table13,13,bbox,0.17,-1.45,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table13,13,bbox,0,-1.28,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table13,13,bbox,-0.1,-1.11,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table13,13,ycup,0,-1.18,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table13,13,ycup,0.07,-1.08,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table13,13,ycup,-0.1,-1.38,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table14,14,bbox,-0.17,2.25,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table14,14,bbox,-0.1,2.15,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table14,14,bbox,0,2.25,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table14,14,ycup,0,2.08,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table14,14,ycup,-0.1,2.42,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table14,14,ycup,0.17,2.25,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table15,15,bbox,0.69,-0.78,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table15,15,bbox,0.52,-0.61,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table15,15,bbox,0.59,-0.41,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table15,15,ycup,0.42,-0.44,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table15,15,ycup,0.42,-0.83,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table15,15,ycup,0.52,-0.78,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table16,16,ycup,0.72,0.68,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table17,17,bbox,0.7,-1.85,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table17,17,bbox,0.9,-1.85,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table17,17,bbox,0.97,-1.6,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table17,17,ycup,0.8,-1.65,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table17,17,ycup,0.87,-1.55,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table17,17,ycup,0.7,-1.97,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table18,18,bbox,0.7,1.53,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table18,18,bbox,0.8,1.75,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table19,19,bbox,1.01,0.11,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table19,19,bbox,1.18,0.01,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table19,19,bbox,1.11,-0.09,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table19,19,ycup,1.08,0.21,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table19,19,ycup,1.01,-0.16,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table19,19,ycup,1.18,0.16,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table20,20,bbox,1.5,1.08,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table21,21,bbox,1.5,-0.88,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table21,21,bbox,1.5,-1.15,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table21,21,bbox,1.57,-0.78,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table21,21,ycup,1.33,-0.98,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table21,21,ycup,1.67,-1.15,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table21,21,ycup,1.67,-0.98,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table22,22,bbox,1.91,-1.93,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table22,22,bbox,1.81,-1.73,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table22,22,bbox,1.74,-1.93,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table22,22,ycup,1.91,-1.78,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table22,22,ycup,1.64,-2.15,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table22,22,ycup,1.91,-2.1,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table23,23,bbox,1.74,1.76,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox1Table24,24,bbox,2.09,0.15,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox2Table24,24,bbox,1.92,0.1,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,bbox3Table24,24,bbox,1.92,-0.17,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup1Table24,24,ycup,2.02,-0.1,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup2Table24,24,ycup,2.09,0,partial_data,NA,FALSE
102,9,Conjunction,FALSE,-1,NA,ycup3Table24,24,ycup,1.82,-0.1,partial_data,NA,FALSE
103,0,Conjunction,TRUE,1,ycup2Table9,NA,9,ycup,-0.37,0.79,partial_data,0.383275358,FALSE
103,0,Conjunction,TRUE,2,bbox5Table9,NA,9,bbox,-0.27,0.42,partial_data,1.071540946,TRUE
103,0,Conjunction,TRUE,3,ycup2Table16,NA,16,ycup,0.72,0.83,partial_data,0.940212742,FALSE
103,0,Conjunction,TRUE,4,ycup2Table19,NA,19,ycup,1.18,0.01,partial_data,0.34,FALSE
103,0,Conjunction,TRUE,5,ycup3Table19,NA,19,ycup,0.84,0.01,partial_data,0.122065556,TRUE
103,0,Conjunction,TRUE,6,ycup1Table19,NA,19,ycup,0.91,-0.09,partial_data,0.45254834,TRUE
103,0,Conjunction,TRUE,7,ycup1Table15,NA,15,ycup,0.59,-0.41,partial_data,0.122065556,FALSE
103,0,Conjunction,TRUE,8,bbox5Table15,NA,15,bbox,0.52,-0.51,partial_data,0.223606798,TRUE
103,0,Conjunction,TRUE,9,ycup2Table15,NA,15,ycup,0.62,-0.71,partial_data,0.336005952,TRUE
103,0,Conjunction,TRUE,11,ycup3Table15,NA,15,ycup,0.42,-0.44,partial_data,0.848115558,TRUE
103,0,Conjunction,TRUE,12,ycup1Table13,NA,13,ycup,-0.1,-1.11,partial_data,0.336005952,FALSE
103,0,Conjunction,TRUE,13,bbox5Table13,NA,13,bbox,0.1,-1.38,partial_data,0.141421356,TRUE
103,0,Conjunction,TRUE,14,bbox6Table13,NA,13,bbox,0,-1.28,partial_data,0.17,TRUE
103,0,Conjunction,TRUE,15,bbox4Table13,NA,13,bbox,0.17,-1.28,partial_data,1.056834897,TRUE
103,0,Conjunction,TRUE,16,ycup1Table10,NA,10,ycup,-0.43,-0.41,partial_data,0.197230829,FALSE
103,0,Conjunction,TRUE,17,bbox4Table10,NA,10,bbox,-0.6,-0.51,partial_data,0.380131556,TRUE
103,0,Conjunction,TRUE,18,bbox5Table10,NA,10,bbox,-0.26,-0.68,partial_data,NA,TRUE
103,0,Conjunction,FALSE,-1,NA,ycup1Table1,1,ycup,-1.85,0.2,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table1,1,ycup,-1.92,0,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table1,1,ycup,-2.02,-0.1,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table1,1,bbox,-1.75,-0.17,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table1,1,bbox,-2.02,-0.22,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table1,1,bbox,-2.09,0,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table2,2,ycup,-1.94,-1.9,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table2,2,ycup,-1.7,-1.7,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table2,2,ycup,-1.67,-2,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table2,2,bbox,-1.87,-2.12,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table2,2,bbox,-1.77,-2.07,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table2,2,bbox,-1.6,-1.9,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table3,3,ycup,-1.77,2,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table3,3,ycup,-1.67,1.8,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table3,3,ycup,-1.77,1.9,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table3,3,bbox,-1.87,2.07,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table3,3,bbox,-1.6,1.73,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table3,3,bbox,-1.7,2.1,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table4,4,ycup,-1.33,0.98,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table4,4,ycup,-1.43,1.18,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table4,4,ycup,-1.67,0.98,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table4,4,bbox,-1.5,0.81,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table4,4,bbox,-1.5,0.98,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table4,4,bbox,-1.6,1.15,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table5,5,ycup,-1.35,-0.7,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table5,5,ycup,-1.45,-0.9,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table5,5,ycup,-1.35,-0.97,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table5,5,bbox,-1.35,-0.8,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table5,5,bbox,-1.45,-0.63,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table5,5,bbox,-1.18,-0.97,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table6,6,ycup,-1.17,0.18,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table6,6,ycup,-0.9,0.01,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table6,6,ycup,-1.07,0.01,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table6,6,bbox,-1.07,0.11,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table6,6,bbox,-1.17,-0.09,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table6,6,bbox,-0.97,-0.09,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table7,7,ycup,-0.73,-1.5,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table7,7,ycup,-0.9,-1.8,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table7,7,ycup,-0.63,-1.87,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table7,7,bbox,-0.9,-1.53,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table7,7,bbox,-0.97,-1.7,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table7,7,bbox,-0.8,-1.87,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table8,8,ycup,-0.9,1.87,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table8,8,ycup,-0.8,1.8,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table8,8,ycup,-0.73,1.9,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table8,8,bbox,-0.63,1.7,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table8,8,bbox,-0.8,1.7,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table8,8,bbox,-0.97,1.7,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table9,9,ycup,-0.44,0.59,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table9,9,ycup,-0.54,0.49,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table9,9,bbox,-0.54,0.37,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table9,9,bbox,-0.54,0.76,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table10,10,ycup,-0.43,-0.51,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table10,10,ycup,-0.36,-0.31,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table10,10,bbox,-0.26,-0.51,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table11,11,ycup,0.16,1.32,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table11,11,ycup,0.09,1.22,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table11,11,ycup,-0.11,1.22,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table11,11,bbox,0.16,1.47,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table11,11,bbox,-0.01,1.32,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table11,11,bbox,0.06,1.52,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table12,12,ycup,0,-2.47,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table12,12,ycup,-0.17,-2.3,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table12,12,ycup,-0.1,-2.13,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table12,12,bbox,-0.1,-2.4,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table12,12,bbox,0.07,-2.1,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table12,12,bbox,0,-2.2,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table13,13,ycup,0,-1.18,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table13,13,ycup,-0.17,-1.28,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table14,14,ycup,-0.1,2.15,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table14,14,ycup,-0.17,2.25,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table14,14,ycup,-0.1,2.03,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table14,14,bbox,0.17,2.4,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table14,14,bbox,0,2.25,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table14,14,bbox,0.17,2.25,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table15,15,bbox,0.52,-0.78,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table15,15,bbox,0.52,-0.61,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table16,16,ycup,0.45,0.46,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table16,16,ycup,0.45,0.85,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table16,16,bbox,0.65,0.58,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table16,16,bbox,0.62,0.88,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox3Table16,16,bbox,0.38,0.68,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup1Table17,17,ycup,0.8,-1.75,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup2Table17,17,ycup,0.97,-1.75,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,ycup3Table17,17,ycup,0.63,-1.75,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox1Table17,17,bbox,0.8,-1.65,partial_data,NA,FALSE
103,0,Conjunction,FALSE,-1,NA,bbox2Table17,17,bbox,0.9,-1.85,partial_data,NA,FALSE
